restaurant_name,amenity_type,address,city,district,province,cuisine_type,phone,website,opening_hours,halal,vegetarian_friendly,latitude,longitude,osm_id,nearby_attractions,google_maps_link,image_url_1,image_url_2,image_url_3,image_url
Eagle Regency,Restaurant,"Kandy, University Farm Road",Peradeniya,Kandy,Central Province,Sri Lankan,,,,,,7.255317,80.610405,860595992.0,Peradeniya Botanical Gardens; Kandy Lake; University of Peradeniya,"https://www.google.com/maps/search/?api=1&query=Eagle%20Regency&center=7.255317,80.610405",https://images.pexels.com/photos/36442199/pexels-photo-36442199.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2097090/pexels-photo-2097090.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Fard circuit bangalow,Restaurant,"Kandy, Gannoruwa Road",Peradeniya,Kandy,Central Province,Sri Lankan,,,,,,7.276,80.597567,921714499.0,Peradeniya Botanical Gardens; Kandy Lake; University of Peradeniya,"https://www.google.com/maps/search/?api=1&query=Fard%20circuit%20bangalow&center=7.276,80.597567",https://images.pexels.com/photos/6875320/pexels-photo-6875320.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Hela Bojun Hala - Pinnawala,Cafe,"pinnawala, Karandupana-Rambukkana Road",Pinnawala,Kegalle,Sabaragamuwa Province,Sri Lankan,,,,,,7.296469,80.386539,4398621041.0,Pinnawala Elephant Orphanage; Maha Oya River,"https://www.google.com/maps/search/?api=1&query=Hela%20Bojun%20Hala%20-%20Pinnawala&center=7.296469,80.386539",https://images.pexels.com/photos/5865071/pexels-photo-5865071.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29415843/pexels-photo-29415843.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29845005/pexels-photo-29845005.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/17493822/pexels-photo-17493822.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Dunhinda,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.940597,81.019085,2820301626.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Dunhinda&center=7.940597,81.019085",https://images.pexels.com/photos/6240781/pexels-photo-6240781.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Nandana Catering Service,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.94003,81.019526,2822232342.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Nandana%20Catering%20Service&center=7.94003,81.019526",https://images.pexels.com/photos/5411380/pexels-photo-5411380.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
CECB restaurant,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.918136,80.996066,2836085932.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=CECB%20restaurant&center=7.918136,80.996066",https://images.pexels.com/photos/3201920/pexels-photo-3201920.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Priyamali Gedara Farmer Lunch,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.967051,80.980487,2993819595.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Priyamali%20Gedara%20Farmer%20Lunch&center=7.967051,80.980487",https://images.pexels.com/photos/156697/pexels-photo-156697.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Chillie's Lathpadura,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.936604,81.024624,4013089472.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Chillie%27s%20Lathpadura&center=7.936604,81.024624",https://images.pexels.com/photos/5999249/pexels-photo-5999249.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Saumyasiri Bakers,Fast Food,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.934044,81.030474,4013089585.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Saumyasiri%20Bakers&center=7.934044,81.030474",https://images.pexels.com/photos/3695635/pexels-photo-3695635.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/17121407/pexels-photo-17121407.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/34969783/pexels-photo-34969783.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9218600/pexels-photo-9218600.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Saumyasiri Bakers,Fast Food,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.93539,81.028471,4013091036.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Saumyasiri%20Bakers&center=7.93539,81.028471",https://images.pexels.com/photos/36129310/pexels-photo-36129310.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/15662255/pexels-photo-15662255.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36550107/pexels-photo-36550107.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35025955/pexels-photo-35025955.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Banana Leaf,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.942062,81.005671,4015231752.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Banana%20Leaf&center=7.942062,81.005671",https://images.pexels.com/photos/3952046/pexels-photo-3952046.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Sunrise,Restaurant,Polonnaruwa,Polonnaruwa,Polonnaruwa,North Central Province,Local;Curry,,,,,,7.941181,81.003773,4015233048.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Sunrise&center=7.941181,81.003773",https://images.pexels.com/photos/3534744/pexels-photo-3534744.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Gami Gedara,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.966705,80.98521,4069576241.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Gami%20Gedara&center=7.966705,80.98521",https://images.pexels.com/photos/3146186/pexels-photo-3146186.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Darshana Hotel,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.941063,81.000093,4069950725.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Darshana%20Hotel&center=7.941063,81.000093",https://images.pexels.com/photos/5868636/pexels-photo-5868636.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Kadamandiya Family Restaurant,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Regional,0272054438,,,,,7.942094,81.005848,6145487585.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Kadamandiya%20Family%20Restaurant&center=7.942094,81.005848",https://images.pexels.com/photos/1895032/pexels-photo-1895032.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/9703894/pexels-photo-9703894.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31326827/pexels-photo-31326827.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9271236/pexels-photo-9271236.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pizza Hut,Restaurant,"Polonnaruwa, Habarana-Polonnaruwa-Batticaloa Road",Polonnaruwa,Polonnaruwa,North Central Province,Italian,,,,,,7.942496,81.012524,6680208272.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&center=7.942496,81.012524",https://images.pexels.com/photos/7362052/pexels-photo-7362052.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36540371/pexels-photo-36540371.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/4819658/pexels-photo-4819658.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
View Dreams Restaurent,Restaurant,"Polonnaruwa, Somawathiya Road",Polonnaruwa,Polonnaruwa,North Central Province,Chinese,,,,,,7.943999,81.010802,6680208273.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=View%20Dreams%20Restaurent&center=7.943999,81.010802",https://images.pexels.com/photos/6877613/pexels-photo-6877613.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/20291129/pexels-photo-20291129.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31513219/pexels-photo-31513219.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31500855/pexels-photo-31500855.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Swarna Guest,Restaurant,"Polonnaruwa, No.595/66, 51000, Galthambarawa Road",Polonnaruwa,Polonnaruwa,North Central Province,Regional,,,,,,7.950486,81.012969,7734448142.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Swarna%20Guest&center=7.950486,81.012969",https://images.pexels.com/photos/5863646/pexels-photo-5863646.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/762473/pexels-photo-762473.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Lasitha Restaurant,Fast Food,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.941692,80.999852,8639522414.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Lasitha%20Restaurant&center=7.941692,80.999852",https://images.pexels.com/photos/36411363/pexels-photo-36411363.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/15362092/pexels-photo-15362092.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35340703/pexels-photo-35340703.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/13583311/pexels-photo-13583311.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Alimankada resort and restaurants,Restaurant,Parakumgama,Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,0714965428,,,,,7.956956,80.985334,13013476901.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Alimankada%20resort%20and%20restaurants&center=7.956956,80.985334",https://images.pexels.com/photos/7237170/pexels-photo-7237170.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/127513/pexels-photo-127513.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/941861/pexels-photo-941861.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/262047/pexels-photo-262047.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ariya Rest House,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.964507,80.984718,315414372.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Ariya%20Rest%20House&center=7.964507,80.984718",https://images.pexels.com/photos/6130063/pexels-photo-6130063.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/2097090/pexels-photo-2097090.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1581384/pexels-photo-1581384.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/260116/pexels-photo-260116.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Maha Kithula,Restaurant,"Polonnaruwa, Sri Lanka",Polonnaruwa,Polonnaruwa,North Central Province,Sri Lankan,,,,,,7.963996,80.984423,1000934893.0,Gal Vihara; Polonnaruwa Vatadage; Parakrama Samudra; Royal Palace,"https://www.google.com/maps/search/?api=1&query=Maha%20Kithula&center=7.963996,80.984423",https://images.pexels.com/photos/3873899/pexels-photo-3873899.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/32255675/pexels-photo-32255675.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/35065203/pexels-photo-35065203.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Ice Talk,Fast Food,"Puttalam, Sri Lanka",Puttalam,Puttalam,North Western Province,Sri Lankan,,,,,,8.030768,79.831526,6862751277.0,Kalpitiya Lagoon; Wilpattu National Park; Chilaw Lagoon,"https://www.google.com/maps/search/?api=1&query=Ice%20Talk&center=8.030768,79.831526",https://images.pexels.com/photos/1790574/pexels-photo-1790574.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/12932961/pexels-photo-12932961.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18665391/pexels-photo-18665391.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33583874/pexels-photo-33583874.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pizza Hut,Restaurant,"Puttalam, Sri Lanka",Puttalam,Puttalam,North Western Province,Italian,,,,,,8.027786,79.830047,10246967636.0,Kalpitiya Lagoon; Wilpattu National Park; Chilaw Lagoon,"https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&center=8.027786,79.830047",https://images.pexels.com/photos/36183201/pexels-photo-36183201.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/825686/pexels-photo-825686.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/16520188/pexels-photo-16520188.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/30726122/pexels-photo-30726122.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
KFC,Fast Food,"Puttalam, Sri Lanka",Puttalam,Puttalam,North Western Province,Chicken,,,,,,8.027757,79.830305,10246967637.0,Kalpitiya Lagoon; Wilpattu National Park; Chilaw Lagoon,"https://www.google.com/maps/search/?api=1&query=KFC&center=8.027757,79.830305",https://images.pexels.com/photos/110813/pexels-photo-110813.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/34888280/pexels-photo-34888280.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32681017/pexels-photo-32681017.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32399761/pexels-photo-32399761.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Isuru Bake House & Restaurant,Restaurant,Puttalam-Anuradhapura-Trincomalee Road,Puttalam,Puttalam,North Western Province,Sri Lankan,,,,,,8.03093,79.855933,10974327215.0,Kalpitiya Lagoon; Wilpattu National Park; Chilaw Lagoon,"https://www.google.com/maps/search/?api=1&query=Isuru%20Bake%20House%20%26%20Restaurant&center=8.03093,79.855933",https://images.pexels.com/photos/4393610/pexels-photo-4393610.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/30614072/pexels-photo-30614072.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/29845005/pexels-photo-29845005.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/31213434/pexels-photo-31213434.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
KFC,Fast Food,"Rathnapura, Colombo - Ratnapura Road",Ratnapura,Ratnapura,Sabaragamuwa Province,Chicken,,https://www.kfc.lk/,Mo-Su 10:00-23:00,,,6.679867,80.40544,3885652218.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=KFC&center=6.679867,80.40544",https://images.pexels.com/photos/5987989/pexels-photo-5987989.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1633578/pexels-photo-1633578.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639562/pexels-photo-1639562.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/1639557/pexels-photo-1639557.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Siril Thai Restaurant,Restaurant,"Rathnapura, Colombo - Ratnapura Road",Ratnapura,Ratnapura,Sabaragamuwa Province,Thai,,,10:00-22:00,,,6.679954,80.406059,3885652219.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=Siril%20Thai%20Restaurant&center=6.679954,80.406059",https://images.pexels.com/photos/6307764/pexels-photo-6307764.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/684965/pexels-photo-684965.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2321182/pexels-photo-2321182.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/2321183/pexels-photo-2321183.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Royal Palace,Restaurant,"Ratnapura, Sri Lanka",Ratnapura,Ratnapura,Sabaragamuwa Province,Sri Lankan,,,,,,6.679108,80.405341,4690500671.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=Royal%20Palace&center=6.679108,80.405341",https://images.pexels.com/photos/785541/pexels-photo-785541.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033379/pexels-photo-29033379.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/20291130/pexels-photo-20291130.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/18379889/pexels-photo-18379889.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Pizza Hut,Restaurant,"Ratnapura, Sri Lanka",Ratnapura,Ratnapura,Sabaragamuwa Province,Italian,+94 11 272 9729,https://www.pizzahut.lk/,Mo-Su 11:00-23:00,,Yes,6.682139,80.411578,8394013025.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=Pizza%20Hut&center=6.682139,80.411578",https://images.pexels.com/photos/6876600/pexels-photo-6876600.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/1437267/pexels-photo-1437267.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/5959154/pexels-photo-5959154.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/36399659/pexels-photo-36399659.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
Isuru Hotel,Restaurant,"Ratnapura, Sri Lanka",Ratnapura,Ratnapura,Sabaragamuwa Province,Regional,,,Mo-Su 09:00-17:00,,,6.707868,80.382995,8405267108.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=Isuru%20Hotel&center=6.707868,80.382995",https://images.pexels.com/photos/4400116/pexels-photo-4400116.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/29033148/pexels-photo-29033148.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/9703895/pexels-photo-9703895.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/33427661/pexels-photo-33427661.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
KOPI KADE,Cafe,"Ratnapura, Sri Lanka",Ratnapura,Ratnapura,Sabaragamuwa Province,Sri Lankan,,,07:00-19:00,,,6.680656,80.413786,11763875159.0,Ratnapura Gem Museum; Sinharaja Forest; Bopath Ella Falls,"https://www.google.com/maps/search/?api=1&query=KOPI%20KADE&center=6.680656,80.413786",https://images.pexels.com/photos/3951651/pexels-photo-3951651.jpeg?auto=compress&cs=tinysrgb&w=800&h=600&fit=crop,https://images.pexels.com/photos/31968846/pexels-photo-31968846.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/32255668/pexels-photo-32255668.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop,https://images.pexels.com/photos/19286477/pexels-photo-19286477.jpeg?auto=compress&cs=tinysrgb&w=600&h=600&fit=crop
